"","name","city","country","region","members","fullurl","created","past_events","upcoming_events","visibility","last_event"
"521","Chicago Data Science, ML, AI Platform","Chicago","USA","US/Canada",192,"https://www.meetup.com/Chicago-Data-Science-ML-AI-Platform/",2020-03-22,26,5,"public",2020-07-13
"522","ODSC Hyderabad Data Science","Hyderabad","India","Asia",947,"https://www.meetup.com/ODSC-Hyderabad-Data-Science/",2019-08-19,12,2,"public",2020-07-11
"523","Data Science Demo Training with Internship by IIM Trainee","Hyderabad","India","Asia",133,"https://www.meetup.com/Hyderabad-Data-Science-Meetup-Group/",2019-08-08,1,0,"public",2019-08-24
"524","Los Angeles Data Science Meetup","Los Angeles","USA","US/Canada",30,"https://www.meetup.com/LA-Data-Science-Meetup/",2019-12-31,2,0,"public",2020-02-22
"525","ODSC Tel Aviv Data Science","Tel Aviv-Yafo","Israel","Asia",477,"https://www.meetup.com/Tel-Aviv-Data-Science-ODSC/",2019-08-02,13,5,"public",2020-07-15
"526","ODSC Dallas Data Science","Dallas","USA","US/Canada",225,"https://www.meetup.com/ODSC-Dallas-Data-Science/",2019-11-22,9,5,"public",2020-07-15
"527","Data Science Festival - Melbourne","Melbourne","Australia","Australia",131,"https://www.meetup.com/Data-Science-Festival-Melbourne/",2020-06-22,3,0,"public",2020-07-16
"528","ODSC Lagos Data Science","Lagos","Nigeria","Africa",925,"https://www.meetup.com/ODSC-Data-Science-Lagos/",2019-09-20,15,5,"public",2020-07-15
"529","ODSC Toronto Data Science","Toronto","Canada","US/Canada",360,"https://www.meetup.com/ODSC-Toronto-Data-Science/",2019-11-22,10,6,"public",2020-07-15
"530","Learnbay : Data Science Meetup Bangalore","Bangalore","India","Asia",5173,"https://www.meetup.com/Bangalore-Data-Science-Meetup-Learnbay/",2017-06-19,36,2,"public",2020-06-27
"531","ODSC Montréal Data Science","Montréal","Canada","US/Canada",180,"https://www.meetup.com/ODSC-Montreal-Data-Science/",2019-11-28,9,6,"public",2020-07-15
"532","ODSC Pune Data Science","Pune","India","Asia",267,"https://www.meetup.com/ODSC-Pune-Data-Science/",2020-02-14,8,2,"public",2020-07-11
"533","ODSC Raleigh Data Science","Raleigh","USA","US/Canada",128,"https://www.meetup.com/ODSC-Raleigh-Data-Science/",2019-11-28,11,6,"public",2020-07-15
"534","Los Angeles Data Science,Machine Learning, AI","Los Angeles","USA","US/Canada",141,"https://www.meetup.com/Los-Angeles-Data-Science-Machine-Learning-AI/",2020-04-20,7,5,"public",2020-07-13
"535","Aachen Data Science Meetup (OSTHUS)","Aachen","Germany","Europe",56,"https://www.meetup.com/Osthus-Data-Science-Meetup-Group/",2020-05-19,0,1,"public",1970-01-01
"536","Data Science MIA","Miami","USA","US/Canada",121,"https://www.meetup.com/Miami-Artificial-Intelligence-Meetup-Group/",2019-10-13,5,0,"public",2020-07-09
"537","ODSC Miami Data Science","Miami","USA","US/Canada",114,"https://www.meetup.com/ODSC-Miami-Data-Science/",2019-11-28,9,6,"public",2020-07-15
"538","ODSC Houston Data Science","Houston","USA","US/Canada",139,"https://www.meetup.com/ODSC-Houston-Data-Science/",2019-11-28,11,5,"public",2020-07-15
"539","ODSC Hong Kong Data Science","Hong Kong","Hong Kong","Asia",153,"https://www.meetup.com/ODSC-Hong-Kong-Data-Science/",2019-08-19,5,1,"public",2020-06-05
"540","Heilbronn Data Science Gruppe","Heilbronn","Germany","Europe",13,"https://www.meetup.com/Heilbronn-Data-Science-Gruppe/",2019-09-19,0,0,"public",1970-01-01
"541","Copenhagen Women in Machine Learning & Data Science","Copenhagen","Denmark","Europe",160,"https://www.meetup.com/Copenhagen-Women-in-Machine-Learning-and-Data-Science/",2019-06-26,1,0,"public",2019-12-16
"542","Data Science - For Beginners (Mumbai)","Mumbai","India","Asia",182,"https://www.meetup.com/Data-Science-Starters/",2020-03-09,5,0,"public",2020-04-11
"543","Women in Data Science (WiDS) Cambridge","Cambridge","USA","US/Canada",90,"https://www.meetup.com/Women-in-Data-Science-WiDS-Cambridge/",2020-03-12,0,0,"public",1970-01-01
"544","Spatial Data Science NYC","New York","USA","US/Canada",67,"https://www.meetup.com/Spatial-Data-Science-NYC/",2020-01-24,0,0,"public",1970-01-01
"545","Data Science Philippines - Cebu Chapter","Cebu","Philippines","Asia",170,"https://www.meetup.com/Data-Science-Philippines-Cebu-Chapter/",2018-02-03,0,0,"public",1970-01-01
"546","BCG GAMMA Data Science Group","São Paulo","Brazil","Latin America",575,"https://www.meetup.com/BCG-GAMMA-Data-Science-Group/",2020-05-13,1,1,"public",2020-05-28
"547","ODSC Kolkata Data Science","Kolkata","India","Asia",950,"https://www.meetup.com/ODSC-Kolkata-Data-Science/",2019-08-19,15,2,"public",2020-07-11
"548","Orlando Machine Learning and Data Science","Orlando","USA","US/Canada",1318,"https://www.meetup.com/Orlando-MLDS/",2016-11-09,33,1,"public",2020-03-28
"549","New York Data Science Meetup Group","New York","USA","US/Canada",83,"https://www.meetup.com/meetup-group-GCjiqZGg/",2020-05-17,3,9,"public",2020-06-30
"550","Eblocks Data Science Group (E-DSG)","Johannesburg","South Africa","Africa",64,"https://www.meetup.com/Eblocks-Data-Science-Group-E-DSG/",2020-02-12,0,0,"public",1970-01-01
"551","TMC Data Science","Eindhoven","Netherlands","Europe",38,"https://www.meetup.com/Data-Science-in-High-Tech-Industries/",2020-02-06,0,0,"public",1970-01-01
"552","Psychology in Data Science","London","United Kingdom","Europe",106,"https://www.meetup.com/Psychology-in-Data-Science/",2020-03-07,0,0,"public",1970-01-01
"553","The Assembly: Data Science","Dubai","U.A.E.","Asia",449,"https://www.meetup.com/The-Assembly-Data-Science/",2019-11-10,3,0,"public",2020-03-14
"554","Norrköping Data Science Community","Norrköping","Sweden","Europe",149,"https://www.meetup.com/Norrkoping-Data-Science-Community/",2019-05-03,5,0,"public",2020-02-25
"555","PR Data Science Community","San Juan","Puerto Rico","Latin America",333,"https://www.meetup.com/prdatascience/",2017-04-08,3,0,"public",2017-08-24
"556","Data Science Learner Group","Chennai","India","Asia",50,"https://www.meetup.com/Data-Science-Learner-Group/",2018-09-02,0,0,"public",1970-01-01
"557","Bronx Data Science Meetup","Bronx","USA","US/Canada",126,"https://www.meetup.com/Bronx-Big-Data-Meetup/",2017-11-07,1,0,"public",2018-03-05
"558","Seattle Data Science in Action","Seattle","USA","US/Canada",1453,"https://www.meetup.com/meetup-datascience/",2017-10-12,14,0,"public",2019-08-21
"559","Data Science Strasbourg","Strasbourg","France","Europe",815,"https://www.meetup.com/data-science-strasbourg/",2014-07-03,26,0,"public",2020-03-11
"560","Nürnberg Data Science","Nürnberg","Germany","Europe",88,"https://www.meetup.com/Nuernberg-Data-Science/",2020-02-05,1,0,"public",2020-03-06
"561","Data Science Exeter","Exeter","United Kingdom","Europe",450,"https://www.meetup.com/Data-Science-Exeter/",2016-03-02,14,0,"public",2018-03-14
"562","Providence Data Science Project","Providence","USA","US/Canada",194,"https://www.meetup.com/Providence-Data-Science-Project/",2018-12-06,29,0,"public",2020-04-30
"563","Southern California Data Science and Datapreneurship","Rancho Cucamonga","USA","US/Canada",181,"https://www.meetup.com/Southern-California-Data-Science-and-Datapreneurship/",2019-03-09,24,0,"public",2019-07-07
"564","Istanbul - Quematics Data Science & Machine Learning","Istanbul","Turkey","Europe",225,"https://www.meetup.com/Istanbul-Quematics-Data-Science-Machine-Learning/",2020-03-04,5,1,"public",2020-07-11
"565","Do Yourself Data Science","New York","USA","US/Canada",120,"https://www.meetup.com/Do-Yourself-Data-Science/",2018-03-11,5,0,"public",2018-06-27
"566","Data Science Minneapolis","Minneapolis","USA","US/Canada",1569,"https://www.meetup.com/Data-Science-Minneapolis/",2019-02-05,16,0,"public",2020-06-26
"567","Data Science with R Meetup Group Bucharest","Bucharest","Romania","Europe",76,"https://www.meetup.com/meetup-group-vtQvWral/",2019-08-02,1,0,"public",2019-11-05
"568","Hands-on big data, data architect and data science","Hong Kong","Hong Kong","Asia",121,"https://www.meetup.com/Hands-on-in-data-architect-and-data-science/",2018-07-28,44,0,"public",2020-01-19
"569","Data Science Mumbai","Mumbai","India","Asia",1058,"https://www.meetup.com/ik2analytics/",2018-10-23,29,4,"public",2020-07-15
"570","Data Analytics Conferences","Bangalore","India","Asia",262,"https://www.meetup.com/Data-Science-Conferences/",2019-09-03,0,0,"public",1970-01-01
"571","Los Angeles Data Career Coaching","Los Angeles","USA","US/Canada",180,"https://www.meetup.com/meetup-group-fmWRlnaK/",2018-09-29,4,0,"public",2018-11-21
"572","Data Council London Data Engineering & Science","London","United Kingdom","Europe",596,"https://www.meetup.com/DataCouncil-AI-London-Data-Engineering-and-Science/",2018-11-15,8,0,"public",2020-06-10
"573","Women in Data HK","Hong Kong","Hong Kong","Asia",18,"https://www.meetup.com/So-you-want-to-be-a-data-scientist/",2020-02-23,0,1,"public",1970-01-01
"574","Bend All things data Meetup Group","Bend","USA","US/Canada",20,"https://www.meetup.com/Bend-All-things-data-Meetup-Group/",2020-03-02,1,0,"public",2020-04-03
"575","Applied Data Science Sydney","Sydney","Australia","Australia",500,"https://www.meetup.com/Applied-Data-Science-Sydney/",2019-09-07,3,0,"public",2020-02-06
"576","Blenheim-Chalcot Data","London","United Kingdom","Europe",99,"https://www.meetup.com/BC-data/",2019-04-23,1,0,"public",2019-05-30
"577","DFW Full Stack Data Science","Plano","USA","US/Canada",103,"https://www.meetup.com/DFW-Full-Stack-Data-Science/",2019-06-28,0,0,"public",1970-01-01
"578","Talk Data to MX","México City","Mexico","Latin America",206,"https://www.meetup.com/Learn-Data-Science-Analyitics-ML-AI-and-talk-data-to-me/",2018-11-06,2,0,"public",2018-11-30
"579","SF Data Meetup","San Francisco","USA","US/Canada",573,"https://www.meetup.com/SF-Data-Meetup/",2018-05-26,1,0,"public",2018-08-29
"580","Decision Science","London","United Kingdom","Europe",102,"https://www.meetup.com/DecisionIntelligence/",2020-03-02,0,0,"public",1970-01-01
"581","PGH Data Science","Pittsburgh","USA","US/Canada",1842,"https://www.meetup.com/PGH-Data-Science/",2017-02-02,23,1,"public",2020-02-26
"582","Silicon Valley Data Visualization Meetup","Palo Alto","USA","US/Canada",699,"https://www.meetup.com/SVDataVizMeetup/",2017-11-26,24,0,"public",2020-02-29
"583","Boston Area Pharmaceutical Statistics and Data Science Group","Boston","USA","US/Canada",645,"https://www.meetup.com/Boston-Area-Pharmaceutical-Statistics-and-Data-Science-Group/",2019-05-09,4,0,"public",2020-02-25
"584","NJ Data Science - Spark, TensorFlow","Princeton","USA","US/Canada",868,"https://www.meetup.com/nj-datascience/",2014-04-12,25,1,"public",2019-05-14
"585","Moffitt Cancer Center Bio-Data Club","Tampa","USA","US/Canada",54,"https://www.meetup.com/biodataclub/",2019-05-30,7,0,"public",2020-02-21
"586","CAAG: Charlotte Area Analytics Group","Charlotte","USA","US/Canada",157,"https://www.meetup.com/Charlotte-Area-Analytics-Group-CAAG-Meetup/",2019-06-17,3,0,"public",2020-03-27
"587","DataSciMT","Cuiabá","Brazil","Latin America",313,"https://www.meetup.com/DataSciMT/",2019-09-30,6,0,"public",2020-06-25
"588","PyData Kaduna","Kaduna","Nigeria","Africa",225,"https://www.meetup.com/PyData-Kaduna/",2019-03-01,2,0,"public",2019-12-22
"589","DataPeCharcha","Pune","India","Asia",110,"https://www.meetup.com/DataPeCharcha/",2019-06-27,1,0,"public",2020-02-01
"590","Artificial Intelligence Meetup (AIM) of Bloomington-Normal","Bloomington","USA","US/Canada",129,"https://www.meetup.com/AIM-of-Bloomington-Normal/",2019-05-06,4,1,"public",2020-05-07
"591","Kaggle Days Meetup Sevilla","Sevilla","Spain","Europe",151,"https://www.meetup.com/Kaggle-Days-Meetup-Sevilla/",2019-09-20,1,0,"public",2019-11-23
"592","PyData Bulawayo","Bulawayo","Zimbabwe","Africa",19,"https://www.meetup.com/PyData-Bulawayo/",2019-03-07,0,0,"public",1970-01-01
"593","Workshop in Data Science","Milano","Italy","Europe",124,"https://www.meetup.com/Workshop-in-Data-Science/",2019-05-31,1,0,"public",2019-07-08
"594","Echte Mehrwerte aus Daten generieren - so geht's","Leinfelden-Echterdingen","Germany","Europe",35,"https://www.meetup.com/Data-Journey-Echte-Mehrwerte-aus-Daten-generieren/",2019-11-12,1,0,"public",2020-01-15
"595","ONETICK & TICK DATA - LONDON","London","United Kingdom","Europe",67,"https://www.meetup.com/ONETICK-TICK-DATA-LONDON/",2018-03-08,1,0,"public",2018-04-11
"596","Datascrum","London","United Kingdom","Europe",650,"https://www.meetup.com/Datascrum/",2019-05-02,8,0,"public",2020-06-17
"597","Ribeirão Preto Artificial Intelligence & Machine Learning","Ribeirão Preto","Brazil","Latin America",336,"https://www.meetup.com/Ribeirao-Preto-Artificial-Intelligence-Machine-Learning/",2018-08-25,10,0,"public",2019-07-03
"598","PyData Mysore","Mysore","India","Asia",422,"https://www.meetup.com/PyData-Mysore/",2018-11-12,2,0,"public",2019-08-13
"599","NeuralMinds Delhi Chapter","Delhi","India","Asia",1777,"https://www.meetup.com/neuralminds-delhi/",2017-03-17,3,0,"public",2018-11-27
"600","Kaggle Days Meetup Boston (co-organized with ODSC)","Boston","USA","US/Canada",219,"https://www.meetup.com/Kaggle-Days-Meetup-Boston/",2019-09-09,2,0,"public",2020-03-10
"601","Long Island Data Analytics Meetups","Old Westbury","USA","US/Canada",154,"https://www.meetup.com/Long-Island-Data-Analytics-Meetup-Group/",2019-06-20,7,0,"public",2020-05-07
"602","Port City Analytics","Wilmington","USA","US/Canada",119,"https://www.meetup.com/PortCityAnalytics/",2018-02-07,6,0,"public",2019-12-12
"603","Aspiring Data Scientist Community","Austin","USA","US/Canada",1262,"https://www.meetup.com/Aspiring-Data-Scientist-Community/",2017-06-30,26,0,"public",2020-03-10
"604","Datapanthy@DeveLearn","Mumbai","India","Asia",33,"https://www.meetup.com/Mumbai-Data-Science-Meetup-Group-Datapanthy-DeveLearn/",2020-01-30,0,0,"public",1970-01-01
"605","Kaggle Days Meetup Bengaluru - Beginner Track","Bangalore","India","Asia",540,"https://www.meetup.com/beginnerkaggle/",2019-09-07,2,1,"public",2020-06-28
"606","VisionNLP","Pune","India","Asia",164,"https://www.meetup.com/VisionNLP/",2020-05-03,8,0,"public",2020-06-02
"607","Innomatics Research Labs - Datascience and AI group","Hyderabad","India","Asia",704,"https://www.meetup.com/Innomatics-Research-Labs-Datascience-and-AI-group/",2019-08-05,43,0,"public",2020-05-30
"608","PyData Atlanta","Atlanta","USA","US/Canada",3487,"https://www.meetup.com/PyData-Atlanta/",2016-01-04,62,1,"public",2020-07-01
"609","R-Ladies Abuja","Abuja","Nigeria","Africa",67,"https://www.meetup.com/rladies-abuja/",2020-02-04,1,1,"public",2020-03-21
"610","Kaggle Days Meetup Madrid","Madrid","Spain","Europe",902,"https://www.meetup.com/Kaggle-Days-Meetup-Madrid/",2018-10-13,4,0,"public",2019-11-25
"611","Agile Transformation London","London","United Kingdom","Europe",210,"https://www.meetup.com/Agile4London/",2019-11-04,0,0,"public",1970-01-01
"612","PyData Boston - Cambridge","Boston","USA","US/Canada",1777,"https://www.meetup.com/PyData-Boston-Cambridge/",2014-10-20,20,1,"public",2020-06-18
"613","GigBuzz Zürich","Zürich","Switzerland","Europe",463,"https://www.meetup.com/GigBuzz-Zurich/",2018-04-23,15,0,"public",2020-05-27
"614","Accenture Data Meetup","Warsaw","Poland","Europe",179,"https://www.meetup.com/meetup-group-GJrQIpUu/",2018-02-10,1,0,"public",2018-02-15
"615","DataMeet Pune","Pune","India","Asia",859,"https://www.meetup.com/DataMeet-Pune/",2015-07-14,31,0,"public",2019-04-13
"616","Data Visualization RTP","Raleigh","USA","US/Canada",250,"https://www.meetup.com/Data-Visualization-RTP/",2019-08-04,5,1,"public",2020-07-09
"617","Hyderabad Machine Learning Foundation Meetup","Hyderabad","India","Asia",815,"https://www.meetup.com/Hyderabad-Machine-Learning-Foundation-Meetup/",2018-10-02,5,1,"public",2020-07-04
"618","Boston Dataquest Group","Boston","USA","US/Canada",839,"https://www.meetup.com/Boston-Dataquest-Group/",2016-10-27,38,0,"public",2020-06-24
"619","Arlington Statistical Computing Meetup","Arlington","USA","US/Canada",241,"https://www.meetup.com/Arlington-Statistical-Computing-Meetup/",2017-02-26,3,0,"public",2017-07-05
"620","R-Ladies East Lansing","East Lansing","USA","US/Canada",442,"https://www.meetup.com/rladies-east-lansing/",2017-12-09,21,0,"public",2020-03-23
"621","R-Ladies PDX","Portland","USA","US/Canada",244,"https://www.meetup.com/rladies-pdx/",2017-07-20,14,0,"public",2019-08-06
"622","Data Viz Jam Sessions","Seattle","USA","US/Canada",1435,"https://www.meetup.com/Data-Viz-Jam-Sessions/",2016-06-25,64,0,"public",2020-02-22
"623","IndyML","Carmel","USA","US/Canada",305,"https://www.meetup.com/IndyML/",2015-07-30,19,0,"public",2020-05-12
"624","We love Data","Rio de Janeiro","Brazil","Latin America",316,"https://www.meetup.com/We-love-Data-Rio-de-Janeiro/",2019-09-22,3,0,"public",2020-01-16
"625","Matrixian Group","Amsterdam","Netherlands","Europe",25,"https://www.meetup.com/Matrixian-Group/",2018-10-15,1,0,"public",2018-10-20
"626","Mu Sigma","Berlin","Germany","Europe",78,"https://www.meetup.com/Mu-Sigma/",2020-01-31,0,0,"public",1970-01-01
"627","Computational Neuroscience","San Francisco","USA","US/Canada",118,"https://www.meetup.com/compneuro/",2019-08-29,2,0,"public",2019-11-14
"628","Artificial Intelligence for Medical Technology","Amsterdam","Netherlands","Europe",888,"https://www.meetup.com/Artificial-Intelligence-for-Medical-Technology/",2019-02-26,5,0,"public",2020-07-02
"629","The Millennium Institute, Bengaluru","Bangalore","India","Asia",616,"https://www.meetup.com/The-Millennium-Institute/",2019-12-24,46,4,"public",2020-07-08
"630","Blent Paris - Artificial Intelligence Meetup","Paris","France","Europe",445,"https://www.meetup.com/Blent-Paris-Artificial-Intelligence-Meetup/",2019-07-07,23,0,"public",2020-05-18
"631","Angat Tech","Manila","Philippines","Asia",141,"https://www.meetup.com/Angat-Tech/",2020-01-30,2,0,"public",2020-03-19
"632","Bioinformatics London","London","United Kingdom","Europe",650,"https://www.meetup.com/Bioinformatics-London/",2015-09-05,36,3,"public",2020-05-07
"633","New York City R/Bioconductor for Genomics","New York","USA","US/Canada",802,"https://www.meetup.com/BiocNYC/",2017-09-05,16,0,"public",2020-05-28
"634","R-Ladies Lima","Lima","Peru","Latin America",1111,"https://www.meetup.com/rladies-lima/",2018-01-25,9,0,"public",2020-07-01
"635","People Analytics Meetup: Stuttgart","Stuttgart","Germany","Europe",26,"https://www.meetup.com/People-Analytics-Meetup-Stuttgart/",2019-10-06,0,0,"public",1970-01-01
"636","Tallinn R Users Group","Tallinn","Estonia","Europe",126,"https://www.meetup.com/r-tallinn/",2019-08-16,2,0,"public",2020-01-16
"637","R-Ladies San Jose","San Jose","Costa Rica","Latin America",520,"https://www.meetup.com/rladies-san-jose/",2017-10-09,21,0,"public",2020-03-04
"638","R-Ladies Barcelona","Barcelona","Spain","Europe",556,"https://www.meetup.com/rladies-barcelona/",2016-10-22,18,0,"public",2020-07-01
"639","IBM Power Systems Users","Southfield","USA","US/Canada",124,"https://www.meetup.com/IBM-Power-Systems-Users/",2018-02-19,6,0,"public",2020-05-05
"640","DataViz Wellington","Wellington","New Zealand","Australia",678,"https://www.meetup.com/DataViz-Wellington/",2018-08-30,16,0,"public",2020-04-02
"641","la Usina Digital","Buenos Aires","Argentina","Latin America",562,"https://www.meetup.com/la-Usina-Digital/",2019-08-11,4,0,"public",2020-04-17
"642","data neRds ES > Ciencia de Datos con R","Buenos Aires","Argentina","Latin America",1319,"https://www.meetup.com/meetup-group-ZtqriXwa/",2017-06-29,7,0,"public",2019-09-20
"643","The East Bay R Language Enthusiasts Group","Oakland","USA","US/Canada",1752,"https://www.meetup.com/r-enthusiasts/",2012-01-28,92,0,"public",2020-02-12
"644","R-Ladies Guayaquil","Guayaquil","Ecuador","Latin America",449,"https://www.meetup.com/rladies-guayaquil/",2018-04-05,6,0,"public",2020-07-01
"645","San Francisco Clinical Data Managers Meetup Group","San Francisco","USA","US/Canada",6,"https://www.meetup.com/San-Francisco-Clinical-Data-Managers-Meetup-Group/",2020-01-17,0,0,"public",1970-01-01
"646","Bangalore Programmer Group - C/Data Structures and Algo","Bangalore","India","Asia",157,"https://www.meetup.com/bangalore-cprogramming/",2019-11-27,2,0,"public",2019-12-08
"647","Thinking Thursday","Taipei","Taiwan","Asia",339,"https://www.meetup.com/Thinking-Thursday/",2019-05-09,6,2,"public",2019-11-28
"648","Datamaze - Emerging Skills Industry Interface Training Group","Kolkata","India","Asia",149,"https://www.meetup.com/Datamaze-Emerging-Skills-Industry-Interface-Training-Group/",2019-11-08,20,0,"public",2020-05-30
"649","Ibadan Artificial Intelligence Meetup Group","Ibadan","Nigeria","Africa",120,"https://www.meetup.com/Ibadan-Artificial-Intelligence-Meetup-Group/",2019-11-01,0,0,"public",1970-01-01
"650","Israel Tech Challenge","Tel Aviv-Yafo","Israel","Asia",156,"https://www.meetup.com/Itc-tech/",2018-07-16,15,0,"public",2020-01-14
"651","RASA Community  Chapter Madrid - Spain","Madrid","Spain","Europe",47,"https://www.meetup.com/RASA-Chatbots-Community-Spain/",2020-03-02,1,0,"public",2020-05-14
"652","Fairness in AI","Amsterdam","Netherlands","Europe",106,"https://www.meetup.com/Fairness-in-AI/",2020-02-19,0,0,"public",1970-01-01
"653","R-Ladies Baltimore","Baltimore","USA","US/Canada",497,"https://www.meetup.com/rladies-baltimore/",2018-02-26,15,0,"public",2020-07-10
"654","R-Ladies Frankfurt","Frankfurt","Germany","Europe",100,"https://www.meetup.com/rladies-frankfurt/",2019-02-27,9,0,"public",2020-02-20
"655","Triangle Julia Users","Raleigh","USA","US/Canada",150,"https://www.meetup.com/Triangle-Julia-Users/",2014-01-26,14,0,"public",2016-12-13
"656","R-Ladies Lausanne","Lausanne","Switzerland","Europe",317,"https://www.meetup.com/rladies-lausanne/",2017-12-02,12,0,"public",2019-12-03
"657","R-Ladies Amsterdam","Amsterdam","Netherlands","Europe",773,"https://www.meetup.com/rladies-amsterdam/",2018-02-10,21,0,"public",2020-05-26
"658","R-Ladies Newcastle","Newcastle Upon Tyne","United Kingdom","Europe",252,"https://www.meetup.com/rladies-newcastle/",2019-02-27,10,0,"public",2020-04-03
"659","R-Ladies San Diego","San Diego","USA","US/Canada",579,"https://www.meetup.com/rladies-san-diego/",2017-06-16,31,1,"public",2020-03-26
"660","R-Ladies Johannesburg","Johannesburg","South Africa","Africa",589,"https://www.meetup.com/rladies-johannesburg/",2018-02-26,22,0,"public",2020-06-25
"661","R-Ladies Tampa","Tampa","USA","US/Canada",296,"https://www.meetup.com/rladies-tampa/",2018-03-11,32,1,"public",2020-07-11
"662","R-Ladies Bilbao","Bilbao","Spain","Europe",171,"https://www.meetup.com/rladies-bilbao/",2019-02-27,4,0,"public",2020-01-14
"663","R-Ladies Manchester","Manchester","United Kingdom","Europe",469,"https://www.meetup.com/rladies-manchester/",2016-11-29,20,0,"public",2020-04-07
"664","R-Ladies Lancaster","Lancaster","United Kingdom","Europe",125,"https://www.meetup.com/rladies-lancaster/",2018-09-12,8,0,"public",2020-03-04
"665","Digital India","Noida","India","Asia",424,"https://www.meetup.com/Digital-India/",2015-09-27,0,0,"public",1970-01-01
"666","R-Ladies Ames","Ames","USA","US/Canada",206,"https://www.meetup.com/rladies-ames/",2016-11-25,77,0,"public",2020-04-03
"667","R-Ladies Canberra","Canberra","Australia","Australia",198,"https://www.meetup.com/rladies-canberra/",2018-12-10,12,0,"public",2020-06-30
"668","BernR","Bern","Switzerland","Europe",181,"https://www.meetup.com/Bern-R/",2018-11-08,13,0,"public",2019-12-09
"669","R-Ladies Cape Town","Cape Town","South Africa","Africa",645,"https://www.meetup.com/rladies-cape-town/",2017-03-06,24,0,"public",2020-05-16
"670","Göttingen R User Group","Göttingen","Germany","Europe",48,"https://www.meetup.com/Gottingen-Software-Development-Meetup/",2019-02-05,2,0,"public",2019-12-04
"671","Michiana R Users Group","Granger","USA","US/Canada",25,"https://www.meetup.com/meetup-group-gLOzoDRd/",2020-02-24,0,0,"public",1970-01-01
"672","R-Ladies Nashville","Nashville","USA","US/Canada",507,"https://www.meetup.com/rladies-nashville/",2016-09-28,18,0,"public",2020-03-09
"673","R-Ladies El Paso","El Paso","USA","US/Canada",52,"https://www.meetup.com/rladies-el-paso/",2019-04-19,4,0,"public",2020-03-12
"674","Komunitas R Indonesia","Jakarta","Indonesia","Asia",941,"https://www.meetup.com/r-indonesia/",2019-04-28,9,0,"public",2020-02-29
"675","R-Ladies Taipei","Taipei","Taiwan","Asia",1657,"https://www.meetup.com/rladies-taipei/",2016-10-23,45,0,"public",2020-01-06
"676","R-Ladies Santa Barbara","Santa Barbara","USA","US/Canada",350,"https://www.meetup.com/rladies-santa-barbara/",2018-01-26,11,0,"public",2020-05-28
"677","R en Rosario","Rosario","Argentina","Latin America",325,"https://www.meetup.com/R-en-Rosario/",2018-10-03,10,0,"public",2020-07-09
"678","Rock Solid Computer Programming","New York","USA","US/Canada",104,"https://www.meetup.com/Rock-Solid-Computer-Programming/",2020-07-02,0,1,"public",1970-01-01
"679","R-Ladies Mendoza","Mendoza","Argentina","Latin America",187,"https://www.meetup.com/rladies-mendoza/",2018-02-26,9,1,"public",2020-07-01
"680","R-Ladies Paris","Paris","France","Europe",575,"https://www.meetup.com/rladies-paris/",2016-09-19,15,0,"public",2019-06-14
"681","EdinbR: The Edinburgh R Usergroup","Edinburgh","United Kingdom","Europe",382,"https://www.meetup.com/EdinbR/",2018-09-16,14,0,"public",2020-02-19
"682","R-Ladies Pasadena","Pasadena","USA","US/Canada",92,"https://www.meetup.com/rladies-pasadena/",2018-04-25,5,0,"public",2019-11-07
"683","adminR: R in Swiss Official Statistics","Bern","Switzerland","Europe",247,"https://www.meetup.com/adminR/",2018-08-19,3,0,"public",2019-09-19
"684","R-Ladies Bergen","Bergen","Norway","Europe",110,"https://www.meetup.com/rladies-bergen/",2019-10-28,3,0,"public",2020-06-15
"685","R for Quantitative Finance","Dublin","Ireland","Europe",67,"https://www.meetup.com/R-for-Quantitative-Finance/",2019-10-06,0,0,"public",1970-01-01
"686","R-Ladies Istanbul","Istanbul","Turkey","Europe",1886,"https://www.meetup.com/rladies-istanbul/",2016-09-06,35,0,"public",2020-07-08
"687","R-Ladies Recife","Recife","Brazil","Latin America",144,"https://www.meetup.com/rladies-recife/",2019-09-02,1,0,"public",2019-09-12
"688","R en Buenos Aires","Buenos Aires","Argentina","Latin America",657,"https://www.meetup.com/renbaires/",2018-10-04,11,0,"public",2020-07-14
"689","Chicago Big Data Analytics Meetup","Chicago","USA","US/Canada",1540,"https://www.meetup.com/Chicago-Big-Data-Analytics-Meetup/",2013-10-13,102,6,"public",2017-11-29
"690","Big Data Analytics: Mobile, Social and Web","San Jose","USA","US/Canada",3104,"https://www.meetup.com/Big-Data-Analytics-Mobile-Social-and-Web/",2011-06-21,59,0,"public",2017-06-22
"691","Scotland Data Science & Technology Meetup","Edinburgh","United Kingdom","Europe",4426,"https://www.meetup.com/Scotland-Data-Science-Technology-Meetup/",2015-04-07,107,4,"public",2020-07-02
"692","Digital Marketing + Data Science -Ateliers Q/R Gratuits Lyon","Lyon","France","Europe",595,"https://www.meetup.com/Digital-Marketing-Data-Science-Ateliers-Q-R-Gratuits/",2018-06-25,18,0,"public",2020-05-28
"693","Predictive Analytics and Data Science using Spark, R, Python","Los Angeles","USA","US/Canada",751,"https://www.meetup.com/Predictive-Analytics-and-Data-Science-using-Spark-R-Python/",2016-06-23,43,0,"public",2020-04-05
